DocDate,PODate,ExCountry,CustomerName,BuyerDivision,MerchandiserName,StyleNo,StyleDesc,BaseFabricQuality,Season,ShipmentDate,DocNo,Images,PONo,Country,Combo,Column_Id,SizeGroupCode,Size,OrderQty
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA02-2025-01768,NETHERLANDS(RTL),PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,35
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA02-2025-01768,NETHERLANDS(RTL),SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,11
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI16K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-285,,MA02-2025-01768,NETHERLANDS(RTL),PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,11
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-291,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,20
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MA03-2025-01756,POLAND,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,81
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-291,,MA01-2025-02747,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,7.0,*3-6-6X7,*2,17
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI26KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-292,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,13
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,MA03-2025-01756,POLAND,JET BLACK A996-JBLK,2.0,*7-16,*8,8
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MA03-2025-01759,POLAND,JET BLACK A996-JBLK,2.0,*7-16,*8,21
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MA03-2025-01761,ITALY,JET BLACK A996-JBLK,2.0,*7-16,*8,12
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MA03-2025-01761,ITALY,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,43
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-276,,MA01-2025-03113,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,126
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI07K6YW4,HIGH LOW DIP DYE SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-168,,MA02-2025-01325,NETHERLANDS (CLL),PINK DEEP DYE-F69M,7.0,*3-6-6X7,*2,6
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,MA03-2025-01761,ITALY,JET BLACK A996-JBLK,2.0,*7-16,*8,4
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI49KBZP4,STRETCH RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-232,,MA03-2025-02321,POLAND,BALLET PINK-G6K9/13-2807 TCX,2.0,*7-16,*8,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA03-2025-02321,POLAND,JET BLACK A996-JBLK,2.0,*4-14,*6,3
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA03-2025-02321,POLAND,OCEAN SALT-G6K5/11-1302 TCX,2.0,*4-14,*6,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,MA03-2025-02321,POLAND,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA03-2025-02321,POLAND,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,25
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA03-2025-02321,POLAND,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J81I15J1311,CROPPED SS TSHIRT_CORE,LYCRA JERSEY/95% ORGANIC COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-274,,MA03-2025-02321,POLAND,BLACK AND RED BLOCK-P9BA,2.0,*7-16,*8,23
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA02-2025-01325,NETHERLANDS(RTL),BLOOMING AZALEA-A61T/15-2213 TCX,7.0,*3-6-6X7,*2,38
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA03-2025-02321,POLAND,JET BLACK A996-JBLK,2.0,*2-16,*8,34
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA03-2025-02321,POLAND,PURE WHITE-G011/11-4001 TCX,2.0,*2-16,*8,34
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA02-2025-01325,NETHERLANDS(RTL),PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,38
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA02-2025-01768,NETHERLANDS(RTL),PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,37
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI49KBZP4,STRETCH RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-232,,MA03-2025-02323,ITALY,BALLET PINK-G6K9/13-2807 TCX,2.0,*7-16,*8,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA03-2025-02323,INDIA,JET BLACK A996-JBLK,2.0,*4-14,*6,1
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA03-2025-02323,INDIA,OCEAN SALT-G6K5/11-1302 TCX,2.0,*4-14,*6,10
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,MA03-2025-02323,ITALY,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,4
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA03-2025-02323,ITALY,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA03-2025-02323,ITALY,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J81I15J1311,CROPPED SS TSHIRT_CORE,LYCRA JERSEY/95% ORGANIC COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-274,,MA03-2025-02323,POLAND,BLACK AND RED BLOCK-P9BA,2.0,*7-16,*8,13
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA03-2025-01756,POLAND,BLOOMING AZALEA-A61T/15-2213 TCX,7.0,*3-6-6X7,*2,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA03-2025-02323,POLAND,JET BLACK A996-JBLK,2.0,*2-16,*8,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA03-2025-02323,POLAND,PURE WHITE-G011/11-4001 TCX,2.0,*2-16,*8,18
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA03-2025-01756,POLAND,PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,39
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA03-2025-01761,ITALY,BLOOMING AZALEA-A61T/15-2213 TCX,7.0,*3-6-6X7,*2,10
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,MX01-2025-01006,MEXICO (DIR),BLOOMING AZALEA-A61T/15-2213 TCX,2.0,*7-16,*8,144
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,MX01-2025-01006,MEXICO (DIR),PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,102
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MX01-2025-01007,MEXICO (DIR),LIGHT BLUE SKY-A732/15-4031 TCX,2.0,*7-16,*8,34
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MX01-2025-01007,MEXICO (DIR),PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,135
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,MX01-2025-01007,MEXICO (DIR),SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,102
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,MX01-2025-01010,MEXICO (DIR),SPICY RED-G5D7/18-1657 TCX,2.0,*7-16,*8,110
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MX01-2025-01311,MEXICO (DIR),SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,36
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MX01-2025-01311,MEXICO (DIR),SILK TIE BLUE-G7GM/16-4031 TCX,2.0,*7-16,*8,144
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,MX01-2025-01312,MEXICO (DIR),PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,135
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MX01-2025-01313,MEXICO (DIR),LIGHT BLUE SKY-A732/15-4031 TCX,2.0,*7-16,*8,43
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MX01-2025-01313,MEXICO (DIR),SLIGHT PINK-G682/15-1614 TCX,2.0,*7-16,*8,102
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,MX01-2025-01314,MEXICO (DIR),VINO-G577/19-1724 TCX,2.0,*7-16,*8,110
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI30KCNQ4,BATWING SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-261,,MX01-2025-01480,MEXICO (DIR),SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,34
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,SP01-2025-00724,SINGAPORE,BLOOMING AZALEA-A61T/15-2213 TCX,2.0,*7-16,*8,8
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,SP01-2025-00724,SINGAPORE,JET BLACK A996-JBLK,2.0,*7-16,*8,14
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,SP01-2025-00724,SINGAPORE,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,9
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,SP01-2025-00724,SINGAPORE,LIGHT BLUE SKY-A732/15-4031 TCX,2.0,*7-16,*8,11
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-163,,SP01-2025-00724,SINGAPORE,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,9
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-171,,MA03-2025-01761,ITALY,PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,21
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA03-2025-02321,POLAND,PURE WHITE-G011/11-4001 TCX,7.0,*3-6-6X7,*2,104
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N0BI26I3Z00,LS T-SHIRT,SINGLE JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-289,,MA03-2025-02321,POLAND,TRUE WHITE A000-TWHT,7.0,*3-6-6X7,*2,95
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,SP01-2025-00724,SINGAPORE,JET BLACK A996-JBLK,2.0,*7-16,*8,17
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,SP01-2025-00724,SINGAPORE,SPICY RED-G5D7/18-1657 TCX,2.0,*7-16,*8,21
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,SP01-2025-00724,SINGAPORE,TANZANITE-A70K/19-3954 TCX,2.0,*7-16,*8,22
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,SP01-2025-00724,SINGAPORE,MACCHIATO-G1K6/17-1038 TCX,2.0,*7-16,*8,9
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,SP01-2025-00724,SINGAPORE,SMART BLUE-G7V2/19-3924 TCX,2.0,*7-16,*8,11
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI08K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-181,,SP01-2025-00724,SINGAPORE,TANZANITE-A70K/19-3954 TCX,2.0,*7-16,*8,11
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-184,,SP01-2025-00724,SINGAPORE,ARCTIC SKY-G7N1,2.0,*7-16,*8,8
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-184,,SP01-2025-00724,SINGAPORE,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,SP01-2025-00952,SINGAPORE,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,SP01-2025-00952,SINGAPORE,PURE WHITE-G011/11-4001 TCX,2.0,*7-16,*8,13
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,SP01-2025-00952,SINGAPORE,SECRET BLUE-G7HR/19-4111 TCX,2.0,*7-16,*8,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI30KCNQ4,BATWING SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-261,,SP01-2025-00952,SINGAPORE,NUDE SAND-G1G1/15-1314 TCX,2.0,*7-16,*8,9
